clip_rate,coefficient_mean,coefficient_std,coefficient_cv,norm_q10,norm_q50,norm_q90,norm_q99,coefficient_q10,coefficient_q50,coefficient_q90,contrib_conv1,contrib_conv2,contrib_fc1,contrib_fc2,aggregate_cosine,relative_distortion,clipping_alpha_star,clipping_shape_error,clipped_aggregate_norm,actual_noise_norm,expected_noise_norm,noisy_update_norm,update_norm,diagnostic_snr,method_clip_cosine,cos_method_adam_noisy,cos_method_adam_current_noise_off,noise_degradation_method,method_direction_norm,method_direction_norm_current_noise_off,loss_progress_adam,loss_progress_method,loss_progress_current_noise_off,candidate_loss_adam,candidate_loss_method,candidate_loss_current_noise_off,method_update_norm,seed,method,step,epoch,train_loss,test_loss,test_accuracy,syn_refresh,batch_hash,noise_hash
1.0,0.0007549980073235929,0.0001455014976925707,0.19271771655988626,1063.504150390625,1387.222412109375,1664.460205078125,1780.05810546875,0.0006007974734529853,0.0007208649767562747,0.0009402883588336408,0.0001185086730401963,0.012943672016263008,0.7304717302322388,0.2564660608768463,0.9806552698795143,0.9992898495117788,0.0007101605420204573,0.19574279464888136,0.13142267167590296,1.899600653008194,1.897935625156794,1.9042952669846338,0.19042953456258868,0.0692450628640139,0.980655269722505,0.016865287169328298,0.24389172588362631,0.227026438714298,1.904295295899331,0.1314226735909441,-5.65245407012973,0.028867462095230778,0.40213949859718945,238.15025329589844,2.3032889366149902,2.3035011291503906,0.19042953456258868,7,dp_kfc_momentum,1,1,2.308786153793335,,,True,3d815f4a74928f497f631038d1969090bfdb5fb01885874cb3811426644951a0,33474ec4c6ad409c08769e9e100ef963f9963f858c7ac62a04ce081b49775efd
1.0,0.000771478284150362,0.00015806573043029525,0.20488682770746264,1010.185546875,1353.354248046875,1650.3349609375,1843.2720947265625,0.0006059378501959145,0.0007389049278572202,0.000989922322332859,0.00012206289102323353,0.013203955255448818,0.7337177991867065,0.25295621156692505,0.9706357200287892,0.9992766693783613,0.0007233467017958468,0.24055414983604828,0.13613203707932015,1.897746370697381,1.897935625156794,1.9028132858519857,0.1352841973837423,0.07172637220927983,0.9706357194715758,0.02733690654243503,0.03872393029399551,0.011387023751560484,1.352841924048336,0.9089715941329458,,,,,,,0.1352841973837423,7,dp_kfc_momentum,2,1,2.3118529319763184,,,False,98eb5e6e10447bf9b7c127da95c28bfde6022849d4c69f1002d6bb7fc61b983a,71458c7972bd95410714c06e58bc0b7519893ab157bea9c09a3845e70a33473b
1.0,0.000775673019234091,0.00015544988838717304,0.20040646352631478,986.131103515625,1343.78515625,1656.248046875,1809.3692626953125,0.0006037745624780655,0.0007441665511578321,0.0010140641825273633,0.00012073152902303264,0.013231880962848663,0.7308446168899536,0.25580278038978577,0.9717453804046979,0.9992591628649337,0.0007408533379211535,0.23603159886204392,0.14738671783805296,1.9036788937095404,1.897935625156794,1.9089627140415553,0.11079247278813373,0.07765633137625479,0.9717453805429251,0.03283335933663872,0.04244963986131704,0.00961628052467832,1.1079246819570818,0.8599540669297768,,,,,,,0.11079247278813373,7,dp_kfc_momentum,3,1,2.3067688941955566,,,False,86a0a309019d5860c9cb4a25cdd62796b019c92d7ec0a886b7861bfb547f29b9,5d7b0df36785507f12ecf4a4cd002e3e254b6ebf9430ffc16a4ca21db1802fa3
1.0,0.0007706541800871491,0.00015874804382426643,0.20599128741709405,1025.4959716796875,1361.71044921875,1664.5494384765625,1881.7608642578125,0.0006007631891407073,0.0007343705510720611,0.0009751840843819082,0.00012002613948425278,0.013140064664185047,0.7347274422645569,0.2520124316215515,0.9689382549892601,0.9992779510063734,0.0007220659879190515,0.24730276589130853,0.13961597839815262,1.8934285701333762,1.897935625156794,1.897890763036261,0.09637424341824406,0.07356201999029602,0.9689382559188688,0.035687488184499384,0.04613203381031162,0.010444545625812235,0.963742386028048,0.7911076834933767,,,,,,,0.09637424341824406,7,dp_kfc_momentum,4,1,2.2982938289642334,,,False,205bb8c09e2a5d148b0b833b7e3c4830242173c5223bf8dd931d59583f33760e,0c7b8e69fef9d30862e49825d53ab7bb4636176906dfb3dc0469788d2ff7c128
1.0,0.0007829882670193911,0.00016662697618218333,0.21280902727146592,972.4342041015625,1344.93310546875,1630.15478515625,1908.2476806640625,0.0006134402938187122,0.0007435315055772662,0.0010283479932695627,0.00012156966113252565,0.013345173560082912,0.7337744832038879,0.2527587413787842,0.9660690379891939,0.9992348027355088,0.0007652182081011323,0.25828397905724065,0.13444305062145986,1.8982049598377968,1.897935625156794,1.9022920561019996,0.08673465490577803,0.07083646507256129,0.966069038107328,0.0425737082781992,0.05010948315934159,0.00753577488114239,0.8673465132398177,0.7327957156522555,,,,,,,0.08673465490577803,7,dp_kfc_momentum,5,1,2.280910015106201,,,False,339ea13d75d0f893a0c1833eb68ed421a11354a12f3fbd78228e67b172c9f57b,912a495853db91dc0d60819e825d225c490502dc5c20ade3594cacfc13c6e8d4
1.0,0.0007600748213008046,0.0001505102389272033,0.19802029596622686,1047.743896484375,1379.041748046875,1626.4052734375,1818.937744140625,0.0006148552056401968,0.0007251414353959262,0.000954433053266257,0.00011942774290218949,0.013184571638703346,0.7376457452774048,0.24905021488666534,0.9738166250596735,0.9992861830487588,0.0007138308459239687,0.22733495278252283,0.13690060836449702,1.8961421258255258,1.897935625156794,1.9003884843587147,0.07962916462068748,0.07213132339676438,0.9738166254412719,0.04628386290633043,0.05435202020940984,0.008068157303079408,0.7962916179104076,0.6864378530715916,,,,,,,0.07962916462068748,7,dp_kfc_momentum,6,1,2.278724431991577,,,False,4b5d1b8178778b76bcc1b8587ed2181171a488d4044849fa186cf3e13c652913,c2ced2b54c031dd1370e82520b2cd2a7836149e59a6ca8478abc1043da967341
1.0,0.0007646570447832346,0.00016008842104007644,0.209359770866,983.466796875,1366.370849609375,1639.71533203125,1917.968994140625,0.0006098620360717177,0.0007318659918382764,0.0010168235749006271,0.00012105564383091405,0.01309710182249546,0.7313671112060547,0.25541478395462036,0.9737619824456066,0.9992725785841235,0.0007274358767819537,0.22756889405825623,0.14708013168205966,1.8960489929621518,1.897935625156794,1.9016582455672328,0.07421738736718408,0.07749479472984308,0.9737619823979919,0.05028892009387751,0.05802286210292796,0.0077339420090504485,0.7421738399654644,0.6481255076560367,,,,,,,0.07421738736718408,7,dp_kfc_momentum,7,1,2.284921407699585,,,False,37c21415227d26bdaca5c7a47f1324e3168f700288621f4f590e1f10ea9809d0,d2bec1961798f3d29f4db4e83c5f86844c527d9b1bf5bae434d63230006d18a5
1.0,0.0007527912384830415,0.00015614305018699833,0.20741879379211167,1042.605712890625,1376.097412109375,1708.6322021484375,1904.862548828125,0.0005852681351825595,0.0007266933098435402,0.0009591439738869667,0.0001230000489158556,0.013277537189424038,0.7334474921226501,0.25315195322036743,0.9751673010583543,0.9993043056042117,0.0006957068867025561,0.2214694898758192,0.13823986198439722,1.8979572320296465,1.897935625156794,1.902844224829879,0.06999062153576004,0.07283696040686521,0.9751673013413823,0.052651248645352186,0.06017915021904924,0.007527901573697052,0.699906178584969,0.6158320261557703,,,,,,,0.06999062153576004,7,dp_kfc_momentum,8,1,2.288241386413574,,,False,af420c38b58fbe37a3e30f0848a36b180aec8615699ce958071fcbebe0892382,5b3da3535d071fe08ce87c136ad65b2d00e6ad9a8ccbf0455a99b79898a46ba4
1.0,0.0007704357267357409,0.0001686711539372456,0.21892955961438015,981.230712890625,1377.008544921875,1697.076171875,1843.3614501953125,0.0005892488989047706,0.0007262119324877858,0.0010191341862082481,0.00012354328646324575,0.013313458301126957,0.7347978353500366,0.2517651319503784,0.9691389484103254,0.9992786322424777,0.0007213846048878905,0.24651510840774205,0.14344540703656233,1.901141102248821,1.897935625156794,1.906605838269225,0.06664765090054708,0.07557970098413443,0.9691389480522514,0.05495237372333605,0.06339303058178057,0.008440656858444522,0.6664764864168055,0.5898082876045692,,,,,,,0.06664765090054708,7,dp_kfc_momentum,9,1,2.281553030014038,,,False,16a6ff9174775709cfdca04c9e63fe3d4f15ff8147f1872cfa825009496e543b,bbba731733b775d1442985df9e5e8cdd76c63e0c8e6daf8a36bf43c2da1f8cb6
1.0,0.0007729865028522909,0.00015070788828343873,0.19496832814261925,992.50439453125,1367.40380859375,1599.49169921875,1814.1771240234375,0.0006252084858715534,0.0007313130190595984,0.0010075527243316174,0.00012437344412319362,0.013387477025389671,0.7312077283859253,0.25528037548065186,0.9686066394594605,0.999241669081162,0.0007583498745651475,0.24859842717552053,0.13609438304034122,1.8991393588719025,1.897935625156794,1.9036269740892666,0.06388374545607133,0.07170653273818302,0.9686066391115351,0.0584047606153771,0.06620650245091789,0.007801741835540783,0.6388374212752312,0.5679098581103069,,,,,,,0.06388374545607133,7,dp_kfc_momentum,10,1,2.2641963958740234,,,False,88c1c27bec38c83bc24d2c2cefa67b7ce8ef25d9ff104bb4bfe75b585362ddfa,738cf3137e3c85bad5f638fba87153a86f346206eff5a9f5c235c4a637f36209
